Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Eco Score,Predicted Eco Score
MAZDA CX-90,2.5,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RTKXT02.5CDB,standard SUV,7,24/53,27/61,25,8,Yes,28.571428571428573,28.571428571428566
MERCEDES-BENZ AMG EQE 4Matic+,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0E12,standard SUV,10,77,71,74,10,Elite,74.0,74.0
MERCEDES-BENZ AMG EQE 4Matic+,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0E12,standard SUV,10,77,71,74,10,Elite,74.0,74.0
MERCEDES-BENZ AMG EQE 4Matic+,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0ED9,midsize car,10,73,74,73,10,Elite,73.0,73.0
MERCEDES-BENZ AMG EQE 4Matic+,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0ED9,midsize car,10,73,74,73,10,Elite,73.0,73.0
MERCEDES-BENZ AMG EQS 4Matic+,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0ED3,large car,10,79,85,82,10,Elite,82.0,82.0
MERCEDES-BENZ AMG EQS 4Matic+,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0ED3,large car,10,79,85,82,10,Elite,82.0,82.0
MERCEDES-BENZ EQE 350 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0E11,standard SUV,10,88,82,85,10,Elite,85.0,85.0
MERCEDES-BENZ EQE 350 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0E11,standard SUV,10,88,82,85,10,Elite,85.0,85.0
MERCEDES-BENZ EQE 350 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0ED8,midsize car,10,86,96,90,10,Elite,90.0,90.0
MERCEDES-BENZ EQE 350 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0ED8,midsize car,10,86,96,90,10,Elite,90.0,90.0
MERCEDES-BENZ EQE 350+,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0E10,standard SUV,10,99,88,94,10,Elite,94.0,94.0
MERCEDES-BENZ EQE 350+,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0E10,standard SUV,10,99,88,94,10,Elite,94.0,94.0
MERCEDES-BENZ EQE 350+,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0ED7,midsize car,10,98,94,96,10,Elite,96.0,96.0
MERCEDES-BENZ EQE 350+,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0ED7,midsize car,10,98,94,96,10,Elite,96.0,96.0
MERCEDES-BENZ EQE 500 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0E13,midsize car,10,89,89,89,10,Elite,89.0,89.0
MERCEDES-BENZ EQE 500 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0E13,midsize car,10,89,89,89,10,Elite,89.0,89.0
MERCEDES-BENZ EQE 500 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0E14,standard SUV,10,88,83,86,10,Elite,86.0,86.0
MERCEDES-BENZ EQE 500 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0E14,standard SUV,10,88,83,86,10,Elite,86.0,86.0
MERCEDES-BENZ EQS 450 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXT00.0ED2,standard SUV,10,84,82,83,10,Elite,83.0,83.0
MERCEDES-BENZ EQS 450 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXT00.0ED2,standard SUV,10,84,82,83,10,Elite,83.0,83.0
MERCEDES-BENZ EQS 450 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0ED2,large car,10,93,98,95,10,Elite,95.0,95.0
MERCEDES-BENZ EQS 450 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0ED2,large car,10,93,98,95,10,Elite,95.0,95.0
MERCEDES-BENZ EQS 450+,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXT00.0ED1,standard SUV,10,88,83,86,10,Elite,86.0,86.0
MERCEDES-BENZ EQS 450+,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RMBXT00.0ED1,standard SUV,10,88,83,86,10,Elite,86.0,86.0
MERCEDES-BENZ EQS 450+,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0ED1,large car,10,95,98,96,10,Elite,96.0,96.0
MERCEDES-BENZ EQS 450+,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0ED1,large car,10,95,98,96,10,Elite,96.0,96.0
MERCEDES-BENZ EQS 580 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXT00.0ED2,standard SUV,10,85,81,83,10,Elite,83.0,83.0
MERCEDES-BENZ EQS 580 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXT00.0ED2,standard SUV,10,85,81,83,10,Elite,83.0,83.0
MERCEDES-BENZ EQS 580 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXV00.0ED2,large car,10,95,98,96,10,Elite,96.0,96.0
MERCEDES-BENZ EQS 580 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXV00.0ED2,large car,10,95,98,96,10,Elite,96.0,96.0
MERCEDES-BENZ EQS 680 4MATIC Maybach (SUV),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXT00.0ED3,standard SUV,10,75,77,76,10,Elite,76.0,76.0
MERCEDES-BENZ EQS 680 4MATIC Maybach (SUV),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXT00.0ED3,standard SUV,10,75,77,76,10,Elite,76.0,76.0
MERCEDES-BENZ EQS 680 4MATIC Maybach (SUV),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RMBXT00.0ED4,standard SUV,10,81,81,81,10,Elite,81.0,81.0
MERCEDES-BENZ EQS 680 4MATIC Maybach (SUV),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RMBXT00.0ED4,standard SUV,10,81,81,81,10,Elite,81.0,81.0
MERCEDES-BENZ GLE 450e 4MATIC,2.0,4.0,Auto-9,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RMBXT02.0HY2,standard SUV,7,22/55,26/61,24,9,Yes,30.857142857142858,30.857142857142808
MERCEDES-BENZ GLE 450e 4MATIC,2.0,4.0,Auto-9,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RMBXT02.0HY2,standard SUV,7,22/55,26/61,24,9,Yes,30.857142857142858,30.857142857142808
MERCEDES-BENZ S 580 e 4Matic,3.0,6.0,Auto-9,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RMBXV03.0HY1,large car,7,20/55,29/68,23,9,Yes,29.571428571428573,29.571428571428566
MERCEDES-BENZ S 580 e 4Matic,3.0,6.0,Auto-9,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RMBXV03.0HY1,large car,7,20/55,29/68,23,9,Yes,29.571428571428573,29.571428571428566
MINI Cooper SE Hardtop,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RBMXV00.0F5B,small car,10,119,100,110,10,Elite,110.0,110.0
MINI Cooper SE Hardtop,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RBMXV00.0F5B,small car,10,119,100,110,10,Elite,110.0,110.0
MITSUBISHI Outlander PHEV,2.4,4.0,Auto-1,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RMTXT02.4H3M,standard SUV,7,25/67,27/61,26,9,Yes,33.42857142857143,33.42857142857145
MITSUBISHI Outlander PHEV,2.4,4.0,Auto-1,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RMTXT02.4H3M,standard SUV,7,25/67,27/61,26,9,Yes,33.42857142857143,33.42857142857145
NISSAN ARIYA ENGAGE 63kWh,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000C3A,station wagon,10,109,94,101,10,Elite,101.0,101.0
NISSAN ARIYA ENGAGE 63kWh,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RNSXV0000C3A,station wagon,10,109,94,101,10,Elite,101.0,101.0
NISSAN ARIYA ENGAGE e-4ORCE 63kWh,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000D3A,station wagon,10,101,89,95,10,Elite,95.0,95.0
NISSAN ARIYA ENGAGE e-4ORCE 63kWh,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RNSXV0000D3A,station wagon,10,101,89,95,10,Elite,95.0,95.0
NISSAN ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000D4A,station wagon,10,97,86,92,10,Elite,92.0,92.0
NISSAN ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RNSXV0000D4A,station wagon,10,97,86,92,10,Elite,92.0,92.0
NISSAN ARIYA EVOLVE+/EMPOWER+ 87kWh,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000C4A,station wagon,10,105,91,98,10,Elite,98.0,98.0
NISSAN ARIYA EVOLVE+/EMPOWER+ 87kWh,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RNSXV0000C4A,station wagon,10,105,91,98,10,Elite,98.0,98.0
NISSAN ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000D4A,station wagon,10,93,87,90,10,Elite,90.0,90.0
NISSAN ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RNSXV0000D4A,station wagon,10,93,87,90,10,Elite,90.0,90.0
NISSAN ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000D4A,station wagon,10,89,84,87,10,Elite,87.0,87.0
NISSAN ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RNSXV0000D4A,station wagon,10,89,84,87,10,Elite,87.0,87.0
NISSAN ARIYA VENTURE+ 87kWh,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000C4A,station wagon,10,111,95,103,10,Elite,103.0,103.0
NISSAN ARIYA VENTURE+ 87kWh,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RNSXV0000C4A,station wagon,10,111,95,103,10,Elite,103.0,103.0
NISSAN Leaf,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000TL2,midsize car,10,123,99,111,10,Elite,111.0,111.0
NISSAN Leaf,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RNSXV0000TL2,midsize car,10,123,99,111,10,Elite,111.0,111.0
NISSAN Leaf SV,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RNSXV0000TS4,midsize car,10,121,98,109,10,Elite,109.0,109.0
NISSAN Leaf SV,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RNSXV0000TS4,midsize car,10,121,98,109,10,Elite,109.0,109.0
POLESTAR 2 Dual Motor (19 Inch Wheels),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,112,100,106,10,Elite,106.0,106.0
POLESTAR 2 Dual Motor (19 Inch Wheels),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,112,100,106,10,Elite,106.0,106.0
POLESTAR 2 Dual Motor (20 Inch Wheels),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,108,96,102,10,Elite,102.0,102.0
POLESTAR 2 Dual Motor (20 Inch Wheels),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,108,96,102,10,Elite,102.0,102.0
POLESTAR 2 Dual Motor Performance Pack,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,100,90,95,10,Elite,95.0,95.0
POLESTAR 2 Dual Motor Performance Pack,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,100,90,95,10,Elite,95.0,95.0
POLESTAR 2 Single Motor (19 Inch Wheels),,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,124,106,115,10,Elite,115.0,114.99
POLESTAR 2 Single Motor (19 Inch Wheels),,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,124,106,115,10,Elite,115.0,114.99
POLESTAR 2 Single Motor (20 Inch Wheels),,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,119,102,111,10,Elite,111.0,111.0
POLESTAR 2 Single Motor (20 Inch Wheels),,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,119,102,111,10,Elite,111.0,111.0
PORSCHE Taycan 4 Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,midsize car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan 4 Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,midsize car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan 4S Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,midsize car,10,78,78,78,10,Elite,78.0,78.0
PORSCHE Taycan 4S Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,midsize car,10,78,78,78,10,Elite,78.0,78.0
PORSCHE Taycan 4S Perf Battery Plus,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,79,81,80,10,Elite,80.0,80.0
PORSCHE Taycan 4S Perf Battery Plus,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,79,81,80,10,Elite,80.0,80.0
PORSCHE Taycan 4S Performance Battery,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,82,82,82,10,Elite,82.0,82.0
PORSCHE Taycan 4S Performance Battery,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,82,82,82,10,Elite,82.0,82.0
PORSCHE Taycan GTS,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,83,82,83,10,Elite,83.0,83.0
PORSCHE Taycan GTS,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,83,82,83,10,Elite,83.0,83.0
PORSCHE Taycan GTS Sport Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan GTS Sport Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan Perf Battery Plus,,,Auto-2,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETS,small car,10,78,88,82,10,Elite,82.0,82.0
PORSCHE Taycan Perf Battery Plus,,,Auto-2,2WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETS,small car,10,78,88,82,10,Elite,82.0,82.0
PORSCHE Taycan Performance Battery,,,Auto-2,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETS,small car,10,79,88,83,10,Elite,83.0,83.0
PORSCHE Taycan Performance Battery,,,Auto-2,2WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETS,small car,10,79,88,83,10,Elite,83.0,83.0
PORSCHE Taycan Turbo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,81,80,81,10,Elite,81.0,81.0
PORSCHE Taycan Turbo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,81,80,81,10,Elite,81.0,81.0
PORSCHE Taycan Turbo Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,midsize car,10,80,78,79,10,Elite,79.0,79.0
PORSCHE Taycan Turbo Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,midsize car,10,80,78,79,10,Elite,79.0,79.0
PORSCHE Taycan Turbo S,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,76,74,75,10,Elite,75.0,75.0
PORSCHE Taycan Turbo S,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,76,74,75,10,Elite,75.0,75.0
PORSCHE Taycan Turbo S Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,midsize car,10,76,74,75,10,Elite,75.0,75.0
PORSCHE Taycan Turbo S Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,midsize car,10,76,74,75,10,Elite,75.0,75.0
RIMAC Nevera,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RBGRV00.0CJP,small car,10,53,54,53,10,Elite,53.0,53.0
RIMAC Nevera,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RBGRV00.0CJP,small car,10,54,56,55,10,Elite,55.0,55.13142857142857
RIMAC Nevera,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RBGRV00.0CJP,small car,10,53,54,53,10,Elite,53.0,53.0
RIMAC Nevera,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RBGRV00.0CJP,small car,10,54,56,55,10,Elite,55.0,55.13142857142857
RIVIAN R1S All-Terrain Dual Large (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,standard SUV,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1S All-Terrain Dual Large (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,standard SUV,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1S All-Terrain Dual Max (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,standard SUV,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1S All-Terrain Dual Max (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,standard SUV,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1S All-Terrain Performance Dual Large (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,standard SUV,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1S All-Terrain Performance Dual Large (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,standard SUV,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1S All-Terrain Performance Dual Max (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,standard SUV,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1S All-Terrain Performance Dual Max (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,standard SUV,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1S All-Terrain Quad Large (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0194,standard SUV,10,65,60,63,10,Elite,63.0,63.0
RIVIAN R1S All-Terrain Quad Large (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0194,standard SUV,10,65,60,63,10,Elite,63.0,63.0
RIVIAN R1S Dual Large (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,standard SUV,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1S Dual Large (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,standard SUV,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1S Dual Large (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,standard SUV,10,80,71,75,10,Elite,75.0,75.0
RIVIAN R1S Dual Large (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,standard SUV,10,80,71,75,10,Elite,75.0,75.0
RIVIAN R1S Dual Max (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,standard SUV,10,89,76,82,10,Elite,82.0,82.0
RIVIAN R1S Dual Max (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,standard SUV,10,89,76,82,10,Elite,82.0,82.0
RIVIAN R1S Dual Max (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,standard SUV,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1S Dual Max (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,standard SUV,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1S Dual Standard (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,standard SUV,10,78,71,75,10,Elite,75.0,75.0
RIVIAN R1S Dual Standard (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,standard SUV,10,78,71,75,10,Elite,75.0,75.0
RIVIAN R1S Dual Standard (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,standard SUV,10,74,66,70,10,Elite,70.0,70.0
RIVIAN R1S Dual Standard (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,standard SUV,10,74,66,70,10,Elite,70.0,70.0
RIVIAN R1S Performance Dual Large (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,standard SUV,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1S Performance Dual Large (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,standard SUV,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1S Performance Dual Large (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,standard SUV,10,80,71,75,10,Elite,75.0,75.0
RIVIAN R1S Performance Dual Large (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,standard SUV,10,80,71,75,10,Elite,75.0,75.0
RIVIAN R1S Performance Dual Max (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,standard SUV,10,89,76,82,10,Elite,82.0,82.0
RIVIAN R1S Performance Dual Max (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,standard SUV,10,89,76,82,10,Elite,82.0,82.0
RIVIAN R1S Performance Dual Max (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,standard SUV,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1S Performance Dual Max (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,standard SUV,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1S Quad Large (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0194,standard SUV,10,69,60,64,10,Elite,64.0,64.0
RIVIAN R1S Quad Large (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0194,standard SUV,10,69,60,64,10,Elite,64.0,64.0
RIVIAN R1S Quad Large (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0194,standard SUV,10,75,66,71,10,Elite,71.0,71.0
RIVIAN R1S Quad Large (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0194,standard SUV,10,75,66,71,10,Elite,71.0,71.0
RIVIAN R1S Quad Large (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0194,standard SUV,10,73,63,68,10,Elite,68.0,68.0
RIVIAN R1S Quad Large (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0194,standard SUV,10,73,63,68,10,Elite,68.0,68.0
RIVIAN R1T All-Terrain Dual Large (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,pickup,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1T All-Terrain Dual Large (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,pickup,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1T All-Terrain Dual Max (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,pickup,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1T All-Terrain Dual Max (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,pickup,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1T All-Terrain Performance Dual Large (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,pickup,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1T All-Terrain Performance Dual Large (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,pickup,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1T All-Terrain Performance Dual Max (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,pickup,10,78,67,73,10,Elite,73.0,73.0
