Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Eco Score,Predicted Eco Score
PORSCHE Taycan 4 Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,midsize car,10,76,77,76,10,Elite,76.0,76.0
PORSCHE Taycan 4 Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,midsize car,10,76,77,76,10,Elite,76.0,76.0
PORSCHE Taycan 4S Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,midsize car,10,75,75,75,10,Elite,75.0,75.0
PORSCHE Taycan 4S Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,midsize car,10,75,75,75,10,Elite,75.0,75.0
PORSCHE Taycan 4S Perf Battery,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,small car,10,79,80,79,10,Elite,79.0,79.0
PORSCHE Taycan 4S Perf Battery,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,small car,10,79,80,79,10,Elite,79.0,79.0
PORSCHE Taycan 4S Perf Battery Plus,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,small car,10,75,81,77,10,Elite,77.0,77.0
PORSCHE Taycan 4S Perf Battery Plus,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,small car,10,75,81,77,10,Elite,77.0,77.0
PORSCHE Taycan GTS,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,small car,10,83,82,83,10,Elite,83.0,83.0
PORSCHE Taycan GTS,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,small car,10,83,82,83,10,Elite,83.0,83.0
PORSCHE Taycan GTS ST,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,small car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan GTS ST,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,small car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan Perf Battery,,,Auto-2,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVB,small car,10,76,84,79,10,Elite,79.0,79.0
PORSCHE Taycan Perf Battery,,,Auto-2,2WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVB,small car,10,76,84,79,10,Elite,79.0,79.0
PORSCHE Taycan Perf Battery Plus,,,Auto-2,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVB,small car,10,47,42,45,10,Elite,45.0,45.27571428571429
PORSCHE Taycan Perf Battery Plus,,,Auto-2,2WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVB,small car,10,47,42,45,10,Elite,45.0,45.27571428571429
PORSCHE Taycan Turbo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,small car,10,71,75,73,10,Elite,73.0,73.0
PORSCHE Taycan Turbo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,small car,10,71,75,73,10,Elite,73.0,73.0
PORSCHE Taycan Turbo Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,midsize car,10,72,72,72,10,Elite,72.0,72.0
PORSCHE Taycan Turbo Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,midsize car,10,72,72,72,10,Elite,72.0,72.0
PORSCHE Taycan Turbo S,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,small car,10,69,71,70,10,Elite,70.0,70.0
PORSCHE Taycan Turbo S,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,small car,10,69,71,70,10,Elite,70.0,70.0
PORSCHE Taycan Turbo S Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NPRXV00.0EVT,midsize car,10,74,73,73,10,Elite,73.0,73.0
PORSCHE Taycan Turbo S Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,NPRXV00.0EVT,midsize car,10,74,73,73,10,Elite,73.0,73.0
RIVIAN R1S,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NRIVT00.0194,standard SUV,10,73,65,69,10,Elite,69.0,68.93
RIVIAN R1S,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NRIVT00.0194,standard SUV,10,73,65,69,10,Elite,69.0,68.93
RIVIAN R1T,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NRIVT00.0194,pickup,10,74,66,70,10,Elite,70.0,70.0
RIVIAN R1T,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NRIVT00.0194,pickup,10,74,66,70,10,Elite,70.0,70.0
SUBARU Crosstrek Hybrid,2.0,4.0,CVT,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NFJXT02.0EVC,small SUV,7,36/99,35/80,35,10,Yes,50.0,50.0
SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,midsize car,7,28,36,32,7,Yes,32.0,32.0
SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,station wagon,7,28,36,31,7,Yes,31.0,31.0
SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,midsize car,7,28,36,32,7,Yes,32.0,32.0
SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,station wagon,7,28,36,31,7,Yes,31.0,31.0
TESLA Model 3,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L13,midsize car,10,138,126,132,10,Elite,132.0,132.0
TESLA Model 3,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L13,midsize car,10,138,126,132,10,Elite,132.0,132.0
TESLA Model 3 Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L23,midsize car,10,134,126,131,10,Elite,131.0,130.99
TESLA Model 3 Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L23,midsize car,10,134,126,131,10,Elite,131.0,130.99
TESLA Model 3 Performance,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L23,midsize car,10,118,107,113,10,Elite,113.0,113.0
TESLA Model 3 Performance,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L23,midsize car,10,118,107,113,10,Elite,113.0,113.0
TESLA Model S,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2S,large car,10,124,115,120,10,Elite,120.0,120.0
TESLA Model S,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2S,large car,10,124,115,120,10,Elite,120.0,120.0
"TESLA Model S Plaid (19"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L3S,large car,10,119,112,116,10,Elite,116.0,116.0
"TESLA Model S Plaid (19"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L3S,large car,10,119,112,116,10,Elite,116.0,116.0
"TESLA Model S Plaid (21"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L3S,large car,10,102,99,101,10,Elite,101.0,101.0
"TESLA Model S Plaid (21"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L3S,large car,10,102,99,101,10,Elite,101.0,101.0
TESLA Model X,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2X,standard SUV,10,107,97,102,10,Elite,102.0,102.0
TESLA Model X,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2X,standard SUV,10,107,97,102,10,Elite,102.0,102.0
"TESLA Model X Plaid (20"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L3X,standard SUV,10,103,93,98,10,Elite,98.0,98.0
"TESLA Model X Plaid (20"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L3X,standard SUV,10,103,93,98,10,Elite,98.0,98.0
"TESLA Model X Plaid (22"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L3X,standard SUV,10,94,88,91,10,Elite,91.0,91.0
"TESLA Model X Plaid (22"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L3X,standard SUV,10,94,88,91,10,Elite,91.0,91.0
TESLA Model Y,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L1Y,small SUV,10,140,119,129,10,Elite,129.0,128.99
TESLA Model Y,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L1Y,small SUV,10,140,119,129,10,Elite,129.0,128.99
TESLA Model Y,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2Y,small SUV,10,129,116,123,10,Elite,123.0,122.98
TESLA Model Y,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2Y,small SUV,10,129,116,123,10,Elite,123.0,122.98
TESLA Model Y Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2Y,small SUV,10,127,117,122,10,Elite,122.0,122.0
TESLA Model Y Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2Y,small SUV,10,127,117,122,10,Elite,122.0,122.0
TESLA Model Y Performance,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NTSLV00.0L2Y,small SUV,10,115,106,111,10,Elite,111.0,111.0
TESLA Model Y Performance,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NTSLV00.0L2Y,small SUV,10,115,106,111,10,Elite,111.0,111.0
TOYOTA Avalon Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P33,midsize car,7,43,43,43,8,Yes,49.142857142857146,49.142857142857174
TOYOTA Avalon Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P33,midsize car,7,43,43,43,8,Yes,49.142857142857146,49.142857142857174
TOYOTA Avalon Hybrid XLE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P33,midsize car,7,43,44,44,8,Yes,50.285714285714285,50.28571428571432
TOYOTA Avalon Hybrid XLE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P33,midsize car,7,43,44,44,8,Yes,50.285714285714285,50.28571428571432
TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P33,midsize car,7,51,53,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P33,midsize car,7,51,53,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Camry Hybrid SE/XLE/XSE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P33,midsize car,7,44,47,46,9,Yes,59.142857142857146,59.284285714285716
TOYOTA Camry Hybrid SE/XLE/XSE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P33,midsize car,7,44,47,46,9,Yes,59.142857142857146,59.284285714285716
TOYOTA Camry LE/SE,2.5,4.0,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P3A,midsize car,7,28,39,32,7,Yes,32.0,32.0
TOYOTA Camry LE/SE,2.5,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P3A,midsize car,7,28,39,32,7,Yes,32.0,32.0
TOYOTA Camry XLE/XSE,2.5,4.0,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.5P3A,midsize car,7,27,38,31,7,Yes,31.0,31.0
TOYOTA Camry XLE/XSE,2.5,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.5P3A,midsize car,7,27,38,31,7,Yes,31.0,31.0
TOYOTA Corolla,2.0,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.0P3A,small car,7,29,36,32,7,Yes,32.0,32.0
TOYOTA Corolla,2.0,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.0P3A,small car,7,29,36,32,7,Yes,32.0,32.0
TOYOTA Corolla,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.0P3A,small car,7,31,40,34,7,Yes,34.0,34.0
TOYOTA Corolla,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.0P3A,small car,7,31,40,34,7,Yes,34.0,34.0
TOYOTA Corolla Apex,2.0,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.0P3A,small car,7,28,36,31,7,Yes,31.0,31.0
TOYOTA Corolla Apex,2.0,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.0P3A,small car,7,28,36,31,7,Yes,31.0,31.0
TOYOTA Corolla Apex,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.0P3A,small car,7,31,38,34,7,Yes,34.0,34.0
TOYOTA Corolla Apex,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.0P3A,small car,7,31,38,34,7,Yes,34.0,34.0
TOYOTA Corolla Cross,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.0P3H,small SUV,7,31,33,32,7,Yes,32.0,32.0
TOYOTA Corolla Cross,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.0P3H,small SUV,7,31,33,32,7,Yes,32.0,32.0
TOYOTA Corolla Hatchback,2.0,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.0P3A,small car,7,28,36,31,7,Yes,31.0,31.0
TOYOTA Corolla Hatchback,2.0,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.0P3A,small car,7,28,36,31,7,Yes,31.0,31.0
TOYOTA Corolla Hatchback,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.0P3A,small car,7,32,41,35,7,Yes,35.0,35.0
TOYOTA Corolla Hatchback,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.0P3A,small car,7,32,41,35,7,Yes,35.0,35.0
TOYOTA Corolla Hatchback XSE,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.0P3A,small car,7,30,38,33,7,Yes,33.0,33.0
TOYOTA Corolla Hatchback XSE,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.0P3A,small car,7,30,38,33,7,Yes,33.0,33.0
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV01.8P33,small car,7,53,52,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV01.8P33,small car,7,53,52,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Corolla XSE,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV02.0P3A,small car,7,31,38,34,7,Yes,34.0,34.0
TOYOTA Corolla XSE,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV02.0P3A,small car,7,31,38,34,7,Yes,34.0,34.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.5P34,small SUV,7,36,35,36,7,Yes,36.0,36.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.5P34,small SUV,7,36,35,36,7,Yes,36.0,36.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.5P34,standard SUV,7,35,35,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.5P34,standard SUV,7,35,35,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid LTD/PLAT,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.5P34,standard SUV,7,35,34,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid LTD/PLAT,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.5P34,standard SUV,7,35,34,35,7,Yes,35.0,35.0
TOYOTA Mirai LE,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,NTYXV00.0DA7,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Mirai LE,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,NTYXV00.0DA7,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Mirai Limited,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,NTYXV00.0DA7,small car,10,67,64,65,10,Elite,65.0,65.0
TOYOTA Mirai Limited,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,NTYXV00.0DA7,small car,10,67,64,65,10,Elite,65.0,65.0
TOYOTA Mirai XLE,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,NTYXV00.0DA7,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Mirai XLE,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,NTYXV00.0DA7,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Prius,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV01.8P33,midsize car,7,54,50,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Prius,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV01.8P33,midsize car,7,54,50,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Prius,1.8,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV01.8P33,midsize car,7,51,47,49,9,Yes,63.0,63.0
TOYOTA Prius,1.8,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV01.8P33,midsize car,7,51,47,49,9,Yes,63.0,63.0
TOYOTA Prius Eco,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXV01.8P33,midsize car,7,58,53,56,9,Yes,72.0,71.88428571428571
TOYOTA Prius Eco,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXV01.8P33,midsize car,7,58,53,56,9,Yes,72.0,71.88428571428571
TOYOTA Prius Prime,1.8,4.0,CVT,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NTYXV01.8P35,midsize car,7,55/145,53/121,54,10,Yes,77.14285714285714,77.17142857142849
TOYOTA Prius Prime,1.8,4.0,CVT,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NTYXV01.8P35,midsize car,7,55/145,53/121,54,10,Yes,77.14285714285714,77.17142857142849
TOYOTA RAV4 Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.5P3N,small SUV,7,41,38,40,8,Yes,45.714285714285715,45.71428571428571
TOYOTA RAV4 Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.5P3N,small SUV,7,41,38,40,8,Yes,45.714285714285715,45.71428571428571
TOYOTA RAV4 PRIME,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.5P33,small SUV,7,40/105,36/84,38,10,Yes,54.285714285714285,54.28571428571435
TOYOTA RAV4 PRIME,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.5P33,small SUV,7,40/105,36/84,38,10,Yes,54.285714285714285,54.28571428571435
TOYOTA Sienna,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.5P34,minivan,7,36,36,36,7,Yes,36.0,36.0
TOYOTA Sienna,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.5P34,minivan,7,36,36,36,7,Yes,36.0,36.0
TOYOTA Sienna,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.5P34,minivan,7,35,36,35,7,Yes,35.0,35.0
TOYOTA Sienna,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.5P34,minivan,7,35,36,35,7,Yes,35.0,35.0
TOYOTA Venza,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NTYXT02.5P3N,small SUV,7,40,37,39,8,Yes,44.57142857142857,44.57142857142853
TOYOTA Venza,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NTYXT02.5P3N,small SUV,7,40,37,39,8,Yes,44.57142857142857,44.57142857142853
VOLKSWAGEN ID.4 AWD Pro,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NVGAT00.0VZA,small SUV,10,106,96,101,10,Elite,101.0,101.0
VOLKSWAGEN ID.4 AWD Pro,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NVGAT00.0VZA,small SUV,10,106,96,101,10,Elite,101.0,101.0
VOLKSWAGEN ID.4 AWD Pro S,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NVGAT00.0VZA,small SUV,10,100,90,95,10,Elite,95.0,95.0
VOLKSWAGEN ID.4 AWD Pro S,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NVGAT00.0VZA,small SUV,10,100,90,95,10,Elite,95.0,95.0
VOLKSWAGEN ID.4 Pro,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NVGAT00.0VZR,small SUV,10,121,102,112,10,Elite,112.0,112.0
VOLKSWAGEN ID.4 Pro,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,NVGAT00.0VZR,small SUV,10,121,102,112,10,Elite,112.0,112.0
VOLKSWAGEN ID.4 Pro S,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NVGAT00.0VZR,small SUV,10,115,97,106,10,Elite,106.0,106.0
VOLKSWAGEN ID.4 Pro S,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,NVGAT00.0VZR,small SUV,10,115,97,106,10,Elite,106.0,106.0
VOLKSWAGEN Jetta,1.5,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NVGAV01.5V3Q,small car,7,29,43,34,7,Yes,34.0,34.0
VOLKSWAGEN Jetta,1.5,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NVGAV01.5V3Q,small car,7,29,43,34,7,Yes,34.0,34.0
VOLKSWAGEN Jetta,1.5,4.0,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NVGAV01.5V3Q,small car,7,31,41,35,7,Yes,35.0,35.0
VOLKSWAGEN Jetta,1.5,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NVGAV01.5V3Q,small car,7,31,41,35,7,Yes,35.0,35.0
VOLKSWAGEN Jetta SE/SEL,1.5,4.0,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NVGAV01.5V3Q,small car,7,29,40,33,7,Yes,33.0,33.0
VOLKSWAGEN Jetta SE/SEL,1.5,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NVGAV01.5V3Q,small car,7,29,40,33,7,Yes,33.0,33.0
VOLVO C40 Recharge twin,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NVVXV00.0Z0A,small SUV,10,94,80,87,10,Elite,87.0,87.0
VOLVO C40 Recharge twin,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NVVXV00.0Z0A,small SUV,10,94,80,87,10,Elite,87.0,87.0
VOLVO S60 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3L,small car,7,30/74,33/73,31,10,Yes,44.285714285714285,44.28571428571428
VOLVO S60 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3L,small car,7,30/74,33/73,31,10,Yes,44.285714285714285,44.28571428571428
VOLVO S60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3S,small car,7,28/70,33/68,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO S60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3S,small car,7,28/70,33/68,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO S90 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3L,midsize car,7,28/66,31/67,29,10,Yes,41.42857142857143,41.400000000000034
