Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Eco Score,Predicted Eco Score
HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHNXV01.5EEB,large car,7,31,39,35,7,Yes,35.0,35.0
HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHNXV01.5EEB,large car,7,31,39,35,7,Yes,35.0,35.0
HYUNDAI Elantra,2.0,4.0,SCV-1,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXV02.0CE3,midsize car,7,30,40,34,7,Yes,34.0,34.0
HYUNDAI Elantra,2.0,4.0,SCV-1,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXV02.0CE3,midsize car,7,33,42,37,7,Yes,37.0,37.0
HYUNDAI Elantra,2.0,4.0,SCV-1,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXV02.0CE3,midsize car,7,30,40,34,7,Yes,34.0,34.0
HYUNDAI Elantra,2.0,4.0,SCV-1,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXV02.0CE3,midsize car,7,33,42,37,7,Yes,37.0,37.0
HYUNDAI Elantra Hybrid,1.6,4.0,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXV01.6C13,midsize car,7,49,52,50,8,Yes,57.142857142857146,57.14285714285713
HYUNDAI Elantra Hybrid,1.6,4.0,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXV01.6C13,midsize car,7,49,52,50,8,Yes,57.142857142857146,57.14285714285713
HYUNDAI Elantra Hybrid Blue,1.6,4.0,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXV01.6C13,midsize car,7,53,56,54,9,Yes,69.42857142857143,69.4285714285715
HYUNDAI Elantra Hybrid Blue,1.6,4.0,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXV01.6C13,midsize car,7,53,56,54,9,Yes,69.42857142857143,69.4285714285715
HYUNDAI Ioniq 5,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0W51,large car,10,127,94,110,10,Elite,110.0,110.0
HYUNDAI Ioniq 5,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0W51,large car,10,127,94,110,10,Elite,110.0,110.0
HYUNDAI Ioniq 5,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0W61,large car,10,132,98,114,10,Elite,114.0,114.0
HYUNDAI Ioniq 5,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0W61,large car,10,132,98,114,10,Elite,114.0,114.0
HYUNDAI Ioniq 5,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0W41,large car,10,113,90,101,10,Elite,101.0,101.0
HYUNDAI Ioniq 5,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0W41,large car,10,113,90,101,10,Elite,101.0,101.0
"HYUNDAI Ioniq 6 Long range AWD (18"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0202,midsize car,10,130,111,121,10,Elite,121.0,121.0
"HYUNDAI Ioniq 6 Long range AWD (18"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0202,midsize car,10,130,111,121,10,Elite,121.0,121.0
"HYUNDAI Ioniq 6 Long range AWD (20"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0202,midsize car,10,111,94,103,10,Elite,103.0,103.0
"HYUNDAI Ioniq 6 Long range AWD (20"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0202,midsize car,10,111,94,103,10,Elite,103.0,103.0
"HYUNDAI Ioniq 6 Long range RWD (18"" Wheels)",,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0201,midsize car,10,153,127,140,10,Elite,140.0,140.0
"HYUNDAI Ioniq 6 Long range RWD (18"" Wheels)",,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0201,midsize car,10,153,127,140,10,Elite,140.0,140.0
"HYUNDAI Ioniq 6 Long range RWD (20"" Wheels)",,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0201,midsize car,10,129,105,117,10,Elite,117.0,117.0
"HYUNDAI Ioniq 6 Long range RWD (20"" Wheels)",,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0201,midsize car,10,129,105,117,10,Elite,117.0,117.0
HYUNDAI Ioniq 6 Standard Range RWD,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0200,midsize car,10,151,120,135,10,Elite,135.0,135.0
HYUNDAI Ioniq 6 Standard Range RWD,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0200,midsize car,10,151,120,135,10,Elite,135.0,135.0
HYUNDAI Kona Electric,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0K41,small SUV,10,134,106,120,10,Elite,120.0,120.0
HYUNDAI Kona Electric,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PHYXV00.0K41,small SUV,10,134,106,120,10,Elite,120.0,120.0
HYUNDAI NEXO,,,Auto-1,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0R31,small SUV,10,59,54,57,10,Elite,57.0,57.27
HYUNDAI NEXO,,,Auto-1,2WD,Hydrogen,CA,ZEV,California ZEV,PHYXV00.0R31,small SUV,10,59,54,57,10,Elite,57.0,57.27
HYUNDAI NEXO Blue,,,Auto-1,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,PHYXV00.0R31,small SUV,10,65,58,61,10,Elite,61.0,61.0
HYUNDAI NEXO Blue,,,Auto-1,2WD,Hydrogen,CA,ZEV,California ZEV,PHYXV00.0R31,small SUV,10,65,58,61,10,Elite,61.0,61.0
HYUNDAI Santa Fe Hybrid Blue,1.6,4.0,AMS-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXT01.6M13,small SUV,7,36,31,34,7,Yes,34.0,34.0
HYUNDAI Santa Fe Hybrid Blue,1.6,4.0,AMS-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXT01.6M13,small SUV,7,36,31,34,7,Yes,34.0,34.0
HYUNDAI Santa Fe Plug-in Hybrid,1.6,4.0,AMS-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PHYXT01.6M2T,small SUV,7,33/79,32/72,33,10,Yes,47.142857142857146,47.14285714285718
HYUNDAI Santa Fe Plug-in Hybrid,1.6,4.0,AMS-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PHYXT01.6M2T,small SUV,7,33/79,32/72,33,10,Yes,47.142857142857146,47.14285714285718
HYUNDAI Sonata Hybrid,2.0,4.0,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXV02.0E13,large car,7,45,51,47,8,Yes,53.714285714285715,53.71428571428565
HYUNDAI Sonata Hybrid,2.0,4.0,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXV02.0E13,large car,7,45,51,47,8,Yes,53.714285714285715,53.71428571428565
HYUNDAI Sonata Hybrid Blue,2.0,4.0,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXV02.0E13,large car,7,50,54,52,9,Yes,66.85714285714286,66.8571428571429
HYUNDAI Sonata Hybrid Blue,2.0,4.0,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXV02.0E13,large car,7,50,54,52,9,Yes,66.85714285714286,66.8571428571429
HYUNDAI Tuscon Hybrid,1.6,4.0,AMS-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXT01.6L13,small SUV,7,37,36,37,7,Yes,37.0,37.0
HYUNDAI Tuscon Hybrid,1.6,4.0,AMS-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXT01.6L13,small SUV,7,37,36,37,7,Yes,37.0,37.0
HYUNDAI Tuscon Hybrid Blue,1.6,4.0,AMS-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PHYXT01.6L13,small SUV,7,38,38,38,7,Yes,38.0,37.99
HYUNDAI Tuscon Hybrid Blue,1.6,4.0,AMS-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PHYXT01.6L13,small SUV,7,38,38,38,7,Yes,38.0,37.99
HYUNDAI Tuscon Plug-in Hybrid,1.6,4.0,AMS-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PHYXT01.6L2T,small SUV,7,35/87,35/74,35,10,Yes,50.0,50.0
HYUNDAI Tuscon Plug-in Hybrid,1.6,4.0,AMS-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PHYXT01.6L2T,small SUV,7,35/87,35/74,35,10,Yes,50.0,50.0
JAGUAR I-PACE EV400 (20 inch tires),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PJLXT00.0TZA,small SUV,10,89,82,85,10,Elite,85.0,85.0
JAGUAR I-PACE EV400 (20 inch tires),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PJLXT00.0TZA,small SUV,10,89,82,85,10,Elite,85.0,85.0
JAGUAR I-PACE EV400 (22 inch tire),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PJLXT00.0TZA,small SUV,10,79,72,76,10,Elite,76.0,76.0
JAGUAR I-PACE EV400 (22 inch tire),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PJLXT00.0TZA,small SUV,10,79,72,76,10,Elite,76.0,76.0
JEEP Grand Cherokee,2.0,4.0,Auto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PCRXT02.05P4,standard SUV,7,23/57,24/56,23,8,Yes,26.285714285714285,26.285714285714256
JEEP Grand Cherokee,2.0,4.0,Auto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PCRXT02.05P4,standard SUV,7,23/57,24/56,23,8,Yes,26.285714285714285,26.285714285714256
KIA EV6 GT,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PKMXV00.0103,station wagon,10,85,74,79,10,Elite,79.0,79.0
KIA EV6 GT,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PKMXV00.0103,station wagon,10,85,74,79,10,Elite,79.0,79.0
KIA EV6 Long Range,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PKMXV00.0102,station wagon,10,134,101,117,10,Elite,117.0,117.0
KIA EV6 Long Range,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PKMXV00.0102,station wagon,10,134,101,117,10,Elite,117.0,117.0
KIA EV6 Long Range AWD (19inch tire),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PKMXV00.0100,station wagon,10,120,98,109,10,Elite,109.0,109.0
KIA EV6 Long Range AWD (19inch tire),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PKMXV00.0100,station wagon,10,120,98,109,10,Elite,109.0,109.0
KIA EV6 Long Range AWD (20inch tire),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PKMXV00.0100,station wagon,10,106,86,96,10,Elite,96.0,96.0
KIA EV6 Long Range AWD (20inch tire),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PKMXV00.0100,station wagon,10,106,86,96,10,Elite,96.0,96.0
KIA EV6 Standard Range,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PKMXV00.0101,station wagon,10,136,100,117,10,Elite,117.0,117.0
KIA EV6 Standard Range,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PKMXV00.0101,station wagon,10,136,100,117,10,Elite,117.0,117.0
KIA Forte FE,2.0,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PKMXV02.0CE3,midsize car,7,30,41,34,7,Yes,34.0,34.0
KIA Forte FE,2.0,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PKMXV02.0CE3,midsize car,7,30,41,34,7,Yes,34.0,34.0
KIA Niro,1.6,4.0,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PKMXV01.6213,station wagon,7,53,45,49,8,Yes,56.0,55.98857142857143
KIA Niro,1.6,4.0,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PKMXV01.6213,station wagon,7,53,45,49,8,Yes,56.0,55.98857142857143
KIA Niro Electric,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PKMXV00.0200,station wagon,10,126,101,113,10,Elite,113.0,113.0
KIA Niro Electric,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PKMXV00.0200,station wagon,10,126,101,113,10,Elite,113.0,113.0
KIA Niro FE,1.6,4.0,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PKMXV01.6213,station wagon,7,53,54,53,9,Yes,68.14285714285714,67.89999999999995
KIA Niro FE,1.6,4.0,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PKMXV01.6213,station wagon,7,53,54,53,9,Yes,68.14285714285714,67.89999999999995
KIA Niro Plug-in Hybrid,1.6,4.0,AMS-6,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PKMXV01.622T,station wagon,7,49/113,47/102,48,10,Yes,68.57142857142857,68.54285714285706
KIA Niro Plug-in Hybrid,1.6,4.0,AMS-6,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PKMXV01.622T,station wagon,7,49/113,47/102,48,10,Yes,68.57142857142857,68.54285714285706
KIA Sorento Hybrid,1.6,4.0,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PKMXV01.6J13,small SUV,7,39,35,37,7,Yes,37.0,37.0
KIA Sorento Hybrid,1.6,4.0,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PKMXV01.6J13,small SUV,7,39,35,37,7,Yes,37.0,37.0
KIA Sorento Hybrid,1.6,4.0,AMS-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PKMXV01.6J13,small SUV,7,36,33,34,7,Yes,34.0,34.0
KIA Sorento Hybrid,1.6,4.0,AMS-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PKMXV01.6J13,small SUV,7,36,33,34,7,Yes,34.0,34.0
KIA Sorento Plug-in Hybrid,1.6,4.0,AMS-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PKMXV01.6J2T,small SUV,7,35/83,33/75,34,10,Yes,48.57142857142857,48.528571428571375
KIA Sorento Plug-in Hybrid,1.6,4.0,AMS-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PKMXV01.6J2T,small SUV,7,35/83,33/75,34,10,Yes,48.57142857142857,48.528571428571375
KIA Sportage Hybrid,1.6,4.0,AMS-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PKMXT01.6P13,small SUV,7,42,44,43,8,Yes,49.142857142857146,49.142857142857174
KIA Sportage Hybrid,1.6,4.0,AMS-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PKMXT01.6P13,small SUV,7,42,44,43,8,Yes,49.142857142857146,49.142857142857174
KIA Sportage Hybrid,1.6,4.0,AMS-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PKMXT01.6P13,small SUV,7,38,38,38,7,Yes,38.0,37.99
KIA Sportage Hybrid,1.6,4.0,AMS-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PKMXT01.6P13,small SUV,7,38,38,38,7,Yes,38.0,37.99
KIA Sportage Plug-in Hybrid,1.6,4.0,AMS-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PKMXT01.6P23,small SUV,7,36/88,35/79,35,10,Yes,50.0,50.0
KIA Sportage Plug-in Hybrid,1.6,4.0,AMS-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PKMXT01.6P23,small SUV,7,36/88,35/79,35,10,Yes,50.0,50.0
LAND ROVER New Range Rover P440 PHEV,3.0,6.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PJLXT03.0PTC,standard SUV,7,19/48,24/55,21,10,Yes,30.0,30.042857142857148
LAND ROVER New Range Rover P440 PHEV,3.0,6.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PJLXT03.0PTC,standard SUV,7,19/48,24/55,21,10,Yes,30.0,30.042857142857148
LAND ROVER New Range Rover Sport P440 PHEV,3.0,6.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PJLXT03.0PTC,standard SUV,7,19/48,24/55,21,10,Yes,30.0,30.042857142857148
LAND ROVER New Range Rover Sport P440 PHEV,3.0,6.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PJLXT03.0PTC,standard SUV,7,19/48,24/55,21,10,Yes,30.0,30.042857142857148
LEXUS ES 300h,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.5P33,midsize car,7,43,44,44,8,Yes,50.285714285714285,50.28571428571432
LEXUS ES 300h,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.5P33,midsize car,7,43,44,44,8,Yes,50.285714285714285,50.28571428571432
LEXUS NX 350h,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P34,small SUV,7,41,37,39,7,Yes,39.0,38.98
LEXUS NX 350h,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P34,small SUV,7,41,37,39,7,Yes,39.0,38.98
LEXUS NX 450h+,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P33,small SUV,7,38/93,33/75,36,10,Yes,51.42857142857143,51.40000000000006
LEXUS NX 450h+,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P33,small SUV,7,38/93,33/75,36,10,Yes,51.42857142857143,51.40000000000006
LEXUS RX 350h,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXT02.5P34,small SUV,7,37,34,36,7,Yes,36.0,36.0
LEXUS RX 350h,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXT02.5P34,small SUV,7,37,34,36,7,Yes,36.0,36.0
"LEXUS RZ 450e (18"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTYXV00.0D1U,small SUV,10,115,98,107,10,Elite,107.0,107.0
"LEXUS RZ 450e (18"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTYXV00.0D1U,small SUV,10,115,98,107,10,Elite,107.0,107.0
"LEXUS RZ 450e (20"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTYXV00.0D1U,small SUV,10,102,87,95,10,Elite,95.0,95.0
"LEXUS RZ 450e (20"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PTYXV00.0D1U,small SUV,10,102,87,95,10,Elite,95.0,95.0
LEXUS UX 250h,2.0,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.0P3B,small car,7,43,41,42,8,Yes,48.0,48.0
LEXUS UX 250h,2.0,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.0P3B,small car,7,43,41,42,8,Yes,48.0,48.0
LEXUS UX 250h,2.0,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PTYXV02.0P3B,small car,7,41,38,39,7,Yes,39.0,38.98
LEXUS UX 250h,2.0,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PTYXV02.0P3B,small car,7,41,38,39,7,Yes,39.0,38.98
LINCOLN Aviator PHEV,3.0,6.0,SemiAuto-10,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PFMXT03.03P1,standard SUV,7,22/54,25/58,23,8,Yes,26.285714285714285,26.285714285714256
LINCOLN Aviator PHEV,3.0,6.0,SemiAuto-10,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PFMXT03.03P1,standard SUV,7,22/54,25/58,23,8,Yes,26.285714285714285,26.285714285714256
LINCOLN Corsair PHEV,2.5,4.0,CVT,4WD,Gasoline/Electricity,CA,L3SULEV20,California LEV-III SULEV20,PFMXT02.53CE,small SUV,8,34/86,32/69,33,10,Yes,41.25,43.07678571428574
LINCOLN Corsair PHEV,2.5,4.0,CVT,4WD,Gasoline/Electricity,FA,T3B20,Federal Tier 3 Bin 20,PFMXT02.53CE,small SUV,8,34/86,32/69,33,10,Yes,41.25,43.07678571428574
LORDSTOWN Endurance,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLEVT00.07NY,pickup,10,49,46,48,10,Elite,48.0,47.98
LORDSTOWN Endurance,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLEVT00.07NY,pickup,10,49,46,48,10,Elite,48.0,47.98
"LUCID Air G Touring XR AWD w/19"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,130,132,131,10,Elite,131.0,130.99
"LUCID Air G Touring XR AWD w/19"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,130,132,131,10,Elite,131.0,130.99
"LUCID Air G Touring XR AWD w/20"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,121,122,121,10,Elite,121.0,121.0
"LUCID Air G Touring XR AWD w/20"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,121,122,121,10,Elite,121.0,121.0
"LUCID Air G Touring XR AWD w/21"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,121,122,121,10,Elite,121.0,121.0
"LUCID Air G Touring XR AWD w/21"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,121,122,121,10,Elite,121.0,121.0
"LUCID Air GT P AWD w/21"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,110,111,111,10,Elite,111.0,111.0
"LUCID Air GT P AWD w/21"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,110,111,111,10,Elite,111.0,111.0
"LUCID Air Pure AWD w/19"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,141,140,140,10,Elite,140.0,140.0
"LUCID Air Pure AWD w/19"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,141,140,140,10,Elite,140.0,140.0
"LUCID Air Pure AWD w/20"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,121,120,121,10,Elite,121.0,121.0
"LUCID Air Pure AWD w/20"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,121,120,121,10,Elite,121.0,121.0
"LUCID Air Touring AWD w/19"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,141,140,140,10,Elite,140.0,140.0
"LUCID Air Touring AWD w/19"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,141,140,140,10,Elite,140.0,140.0
"LUCID Air Touring AWD w/20"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,121,120,121,10,Elite,121.0,121.0
"LUCID Air Touring AWD w/20"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,121,120,121,10,Elite,121.0,121.0
"LUCID Air Touring AWD w/21"" wheels",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PLMUV00.0ZA2,large car,10,121,120,121,10,Elite,121.0,121.0
"LUCID Air Touring AWD w/21"" wheels",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PLMUV00.0ZA2,large car,10,121,120,121,10,Elite,121.0,121.0
MAZDA MX-30,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PTKXV00.0AZA,midsize car,10,98,85,92,10,Elite,92.0,92.0
MAZDA MX-30,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PTKXV00.0AZA,midsize car,10,98,85,92,10,Elite,92.0,92.0
MERCEDES-BENZ AMG EQE 4Matic+,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED9,midsize car,10,74,73,74,10,Elite,74.0,74.0
MERCEDES-BENZ AMG EQE 4Matic+,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED9,midsize car,10,74,73,74,10,Elite,74.0,74.0
MERCEDES-BENZ AMG EQS 4Matic+,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED3,large car,10,74,77,75,10,Elite,75.0,75.0
MERCEDES-BENZ AMG EQS 4Matic+,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED3,large car,10,74,77,75,10,Elite,75.0,75.0
MERCEDES-BENZ EQB 250+,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED4,small SUV,10,113,97,105,10,Elite,105.0,105.0
MERCEDES-BENZ EQB 250+,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED4,small SUV,10,113,97,105,10,Elite,105.0,105.0
MERCEDES-BENZ EQB 300 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED5,small SUV,10,102,96,99,10,Elite,99.0,99.0
MERCEDES-BENZ EQB 300 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED5,small SUV,10,102,96,99,10,Elite,99.0,99.0
